YEAR_MONTH,COMMUNITY_AREA,Abandoned Vehicle Complaint,Alley Light Out Complaint,Alley Pothole Complaint,Alley Sewer Inspection Request,Blue Recycling Cart,Building Violation,Buildings - Plumbing Violation,Business Complaints,Check for Leak,Clean Vacant Lot Request,Consumer Fraud Complaint,Coyote Interaction Complaint,Dead Animal Pick-Up Request,Fly Dumping Complaint,Garbage Cart Maintenance,Graffiti Removal Request,Inspect Public Way Request,Low Water Pressure Complaint,Missed Garbage Pick-Up Complaint,No Building Permit and Construction Violation,No Water Complaint,Nuisance Animal Complaint,Open Fire Hydrant Complaint,Pet Wellness Check Request,Pothole in Street Complaint,Recycling Pick Up,Report an Injured Animal,Restaurant Complaint,Rodent Baiting/Rat Complaint,Sanitation Code Violation,Sewer Cave-In Inspection Request,Sewer Cleaning Inspection Request,Sidewalk Inspection Request,Sign Repair Request - All Other Signs,Sign Repair Request - Do Not Enter Sign,Sign Repair Request - One Way Sign,Sign Repair Request - Stop Sign,Stray Animal Complaint,Street Cleaning Request,Street Light Out Complaint,Street Light Pole Damage Complaint,Traffic Signal Out Complaint,Tree Debris Clean-Up Request,Tree Emergency,Tree Planting Request,Tree Removal Inspection,Tree Trim Request (NO LONGER BEING ACCEPTED),Vacant/Abandoned Building Complaint,Vicious Animal Complaint,Water Lead Test Kit Request,Water On Street Complaint,Water Quality Concern,Water in Basement Complaint,Weed Removal Request,Yard Waste Pick-Up Request,total_volume_area_1,total_volume_area_2,total_volume_area_3,total_volume_area_4,total_volume_area_9,total_volume_area_10,total_volume_area_11,total_volume_area_12,total_volume_area_13,total_volume_area_14
2019-12,12,13,16,4,1,13,0,0,2,30,0,0,3,14,1,33,16,4,5,14,4,8,1,4,1,78,7,20,0,15,2,6,15,3,21,0,0,3,2,0,41,6,16,22,5,5,5,11,0,0,21,5,0,2,0,26,,,,,,,,524.0,,
2020-01,12,18,17,1,0,17,9,0,0,6,0,0,9,19,0,37,14,3,1,13,1,3,0,0,0,62,17,12,0,11,3,10,9,9,6,0,0,2,5,1,35,3,31,4,3,5,11,17,0,3,15,7,1,4,0,3,,,,,,,,457.0,,
2020-02,12,12,13,0,1,5,4,0,0,7,0,0,1,18,1,27,12,1,1,5,6,1,3,3,0,68,5,18,0,11,5,4,3,0,14,0,0,2,1,2,80,7,5,7,3,11,16,7,0,2,14,0,1,0,0,1,,,,,,,,408.0,,
2020-03,12,8,12,3,1,6,4,0,4,5,0,1,1,11,1,29,15,4,2,5,6,0,3,0,1,67,5,37,0,12,3,18,3,4,15,1,0,1,3,5,81,1,1,9,8,6,18,26,0,8,9,7,1,3,0,6,,,,,,,,480.0,,
2020-04,12,14,7,4,1,14,7,0,3,2,0,1,3,6,3,34,24,6,0,4,5,0,4,0,0,70,9,26,1,22,5,1,9,9,8,1,0,2,4,2,32,5,16,28,1,13,23,50,0,4,4,8,1,1,0,33,,,,,,,,530.0,,
2020-05,12,19,14,5,4,16,10,2,5,7,0,0,3,15,1,59,9,7,0,9,5,1,4,1,0,36,10,18,2,53,5,6,55,12,44,0,0,4,4,3,32,4,34,53,18,11,34,49,1,4,6,36,0,363,0,49,,,,,,,,1142.0,,
2020-06,12,9,7,4,2,26,7,3,2,6,0,3,0,26,4,75,13,12,2,7,7,0,3,0,0,50,6,22,1,58,6,16,17,17,66,1,0,2,2,8,45,1,11,85,28,18,48,82,1,2,3,9,0,5,2,37,,,,,,,,867.0,,
2020-07,12,20,7,3,1,28,6,2,5,11,0,0,1,16,4,96,6,6,8,7,3,4,2,2,1,59,5,19,1,61,10,7,10,12,94,0,0,3,5,3,57,4,9,62,27,23,30,76,0,2,5,6,0,4,2,33,,,,,,,,868.0,,
2020-08,12,18,5,10,3,22,10,1,4,15,0,1,2,21,3,66,22,4,1,7,1,1,3,12,0,45,6,11,2,75,7,9,9,11,22,0,0,4,1,8,117,10,38,223,180,11,55,69,0,2,17,4,1,2,6,35,,,,,,,,1212.0,,
2020-09,12,23,5,0,1,18,1,0,3,18,0,1,0,13,3,72,9,3,5,1,4,3,1,8,0,39,13,7,0,56,4,6,3,8,18,0,0,1,2,1,78,6,30,60,45,11,40,65,1,1,12,5,14,0,1,21,,,,,,,,740.0,,
2020-10,12,12,5,2,1,19,3,2,1,10,0,0,2,28,1,50,16,4,2,7,5,1,2,0,0,24,8,10,1,30,4,13,12,2,7,0,0,1,2,2,56,8,14,28,29,9,25,38,0,4,7,3,0,1,0,27,,,,,,,,538.0,,
2020-11,12,18,2,1,0,21,5,0,6,13,1,0,3,10,3,43,13,3,0,9,4,0,0,1,1,16,11,16,0,21,2,3,4,5,9,0,0,1,2,7,33,4,4,21,26,5,17,27,2,4,3,4,0,1,0,64,,,,,,,,469.0,,
2020-12,12,7,2,0,0,18,1,1,5,8,0,0,0,14,1,49,39,2,2,12,0,0,1,0,0,25,7,1,0,11,3,3,1,5,10,0,1,0,0,3,18,4,26,7,12,5,11,13,0,0,11,0,1,1,0,9,,,,,,,,350.0,,
2021-01,12,6,5,1,0,31,3,0,2,15,0,1,0,4,1,35,10,1,1,1,2,2,1,0,1,50,13,10,1,11,2,0,3,8,26,0,0,2,1,1,21,1,31,3,4,11,7,8,0,2,3,1,0,4,0,1,,,,,,,,348.0,,
2021-02,12,17,1,0,0,17,6,0,0,11,0,0,0,3,0,23,6,1,5,22,3,11,1,2,0,43,48,2,0,5,2,0,4,1,17,0,0,3,2,0,22,0,25,1,5,1,6,11,1,0,2,2,1,0,0,0,,,,,,,,333.0,,
2021-03,12,17,4,8,1,40,4,0,1,22,0,0,1,16,1,61,41,8,1,10,5,1,1,0,0,92,19,4,1,25,2,6,0,15,16,0,0,2,0,2,46,9,38,17,14,10,22,30,0,1,10,7,0,1,0,11,,,,,,,,643.0,,
2021-04,12,9,2,6,0,20,8,0,3,9,0,0,2,16,3,41,43,5,2,3,8,0,8,1,1,65,6,9,0,41,5,5,2,12,10,0,0,2,3,2,12,4,10,23,8,30,24,21,0,0,8,1,2,2,0,21,,,,,,,,518.0,,
2021-05,12,14,8,2,0,12,7,0,2,9,0,1,0,17,1,42,9,11,0,5,4,1,9,0,2,24,8,7,0,65,12,4,1,7,12,0,0,4,2,4,16,5,12,49,24,16,41,41,1,1,5,2,0,0,3,45,,,,,,,,567.0,,
2021-06,12,20,6,3,5,19,4,1,0,8,1,0,1,19,3,62,13,5,3,12,4,4,3,7,0,62,45,8,0,64,7,10,15,6,15,0,0,1,6,1,34,8,11,60,39,11,53,127,3,1,5,16,2,8,0,27,,,,,,,,848.0,,
2021-07,12,16,1,5,0,20,6,2,1,7,2,1,3,26,1,65,48,4,1,8,5,1,5,0,2,60,14,9,0,101,9,11,9,17,20,0,0,0,1,5,37,4,13,41,47,9,36,63,0,3,94,5,1,3,4,41,,,,,,,,887.0,,
2021-08,12,15,3,3,0,22,7,2,0,19,0,0,1,23,2,60,60,4,1,5,5,4,4,0,0,73,13,6,4,86,7,7,4,14,12,0,0,1,0,1,28,8,10,133,102,11,40,53,0,0,49,12,1,2,0,43,,,,,,,,960.0,,
2021-09,12,19,3,2,0,10,6,1,2,10,0,0,1,25,8,45,34,10,3,7,5,2,4,3,1,35,8,7,1,67,7,2,4,7,17,2,0,2,1,2,28,1,6,35,22,14,42,42,1,4,15,6,11,0,1,36,,,,,,,,627.0,,
2021-10,12,15,3,4,1,9,6,1,1,7,0,0,1,21,1,34,38,4,0,2,3,0,7,0,0,39,8,7,2,54,4,5,13,5,17,0,0,2,2,2,100,5,27,37,37,12,27,30,2,0,11,16,1,1,0,24,,,,,,,,648.0,,
2021-11,12,11,7,3,0,10,4,1,1,8,0,0,1,12,2,40,24,4,0,4,2,1,5,0,0,39,4,3,0,22,6,5,8,2,11,0,0,0,1,5,38,3,10,23,10,10,19,23,0,1,8,3,0,2,0,39,,,,,,,,435.0,,
2021-12,12,12,4,19,0,13,2,0,4,7,0,0,6,9,3,25,14,2,0,14,0,0,14,1,1,49,8,0,1,21,9,2,14,7,9,0,0,2,1,2,26,5,16,14,23,1,13,15,0,1,5,2,0,1,0,27,,,,,,,,424.0,,
2022-01,12,19,2,1,2,11,8,0,1,23,0,1,1,2,0,25,32,0,1,1,2,1,2,4,0,18,5,7,3,7,4,2,4,3,28,0,0,3,3,0,20,8,6,9,5,4,9,0,0,0,8,2,1,1,0,0,,,,,,,,299.0,,
2022-02,12,25,0,0,4,9,5,0,1,27,1,0,1,12,2,12,13,4,2,3,0,4,1,2,1,77,8,6,2,8,5,1,4,10,1,0,0,4,3,0,68,2,9,2,8,10,5,1,1,0,5,8,0,4,0,5,,,,,,,,386.0,,
2022-03,12,15,1,9,6,17,1,1,0,12,0,1,0,12,3,35,15,3,3,2,4,0,0,0,2,200,5,8,0,38,6,19,12,18,11,0,1,4,2,1,59,8,20,13,12,14,17,0,4,0,6,16,0,4,0,13,,,,,,,,653.0,,
2022-04,12,16,5,10,5,10,2,0,1,13,0,0,2,16,0,37,24,7,3,7,1,0,5,0,0,278,5,3,0,22,2,5,8,18,6,0,0,2,3,6,17,7,20,25,15,20,30,31,0,6,9,20,1,1,0,23,,,,,,,,747.0,,
2022-05,12,14,5,9,4,16,6,3,2,8,0,1,1,13,0,37,23,4,0,5,7,0,2,0,2,161,5,4,2,32,8,10,15,12,3,0,0,3,3,2,22,1,19,39,31,21,25,62,2,2,7,11,0,4,1,40,,,,,,,,709.0,,
2022-06,12,11,7,10,1,28,5,3,2,4,0,0,0,31,2,63,19,5,0,18,8,0,3,0,5,85,9,8,0,42,6,11,4,12,4,0,0,2,4,1,40,4,134,47,47,19,43,87,1,5,9,2,0,0,1,49,,,,,,,,901.0,,
2022-07,12,19,7,7,2,17,3,2,1,13,1,0,1,28,3,45,27,2,1,16,10,1,9,1,2,99,12,10,0,46,6,9,9,13,9,0,1,0,3,1,67,5,82,159,79,24,44,76,0,1,7,14,1,2,4,48,,,,,,,,1049.0,,
2022-08,12,9,0,11,5,9,2,1,0,7,1,0,3,22,2,46,20,8,1,5,17,1,2,1,6,39,1,16,0,50,5,4,9,8,13,2,2,1,2,2,43,9,15,56,54,20,35,57,0,3,7,4,1,2,0,34,,,,,,,,673.0,,
2022-09,12,10,6,6,2,14,4,1,0,9,1,1,2,33,1,38,26,3,2,8,5,0,4,2,1,28,4,38,1,47,6,5,13,12,3,2,2,2,1,1,39,5,31,73,36,13,30,62,2,6,11,10,1,149,1,18,,,,,,,,831.0,,
2022-10,12,15,6,3,0,14,4,0,1,6,0,0,0,26,8,37,34,6,1,1,6,0,0,0,0,36,7,20,1,25,2,3,8,6,15,0,0,6,0,3,36,3,11,36,19,11,22,66,0,1,7,3,2,2,1,27,,,,,,,,547.0,,
2022-11,12,10,6,0,0,11,5,4,0,20,1,0,0,9,1,34,8,4,12,4,5,13,2,1,0,11,5,5,0,14,3,4,8,0,3,0,0,2,1,8,49,6,6,34,27,5,24,21,1,5,10,4,0,2,2,50,,,,,,,,460.0,,
2022-12,12,19,4,6,1,4,4,0,2,8,0,0,2,20,1,25,18,1,0,5,1,2,3,2,0,13,6,9,0,6,4,6,4,3,8,0,0,1,1,6,27,5,15,7,5,4,10,3,0,2,8,6,0,4,0,12,,,,,,,,303.0,,
2023-01,12,20,1,3,1,15,2,0,1,10,0,0,0,3,2,23,14,3,2,9,2,9,4,0,0,56,3,6,0,6,14,5,3,4,10,0,0,2,3,2,22,3,14,10,8,4,10,9,0,1,8,4,0,2,0,2,,,,,,,,335.0,,
2023-02,12,17,4,2,1,22,9,0,0,6,0,0,2,9,3,19,23,5,0,4,4,2,0,1,0,109,2,9,0,20,2,7,10,4,14,2,0,11,3,2,41,3,6,3,4,4,9,5,1,0,1,14,0,0,0,3,,,,,,,,422.0,,
2023-03,12,23,8,21,2,18,8,1,2,4,1,0,2,15,6,39,34,2,0,1,5,0,3,0,0,80,5,6,0,17,5,4,7,6,6,0,0,4,2,1,45,4,20,7,3,14,17,1,1,1,10,3,0,1,0,5,,,,,,,,470.0,,
2023-04,12,19,4,10,0,19,7,1,1,7,1,0,1,11,1,27,21,6,1,0,4,1,4,0,1,81,4,10,2,23,4,6,6,5,13,0,0,4,1,2,45,12,32,35,17,12,16,4,0,3,6,1,1,0,0,15,,,,,,,,507.0,,
2023-05,12,21,3,8,1,11,5,2,1,6,0,0,1,4,4,55,14,3,0,6,2,0,5,0,1,79,6,11,0,43,10,7,8,9,3,1,0,1,0,6,54,8,10,20,14,39,27,5,0,1,14,3,0,1,1,45,,,,,,,,579.0,,
2023-06,12,19,3,13,1,9,6324,1,0,6,0,1,1,19,2,48,9,9,2,13,2,0,4,0,0,96,1,4,0,51,3,7,6,13,3,0,0,1,2,3,35,3,6,46,41,23,30,9,0,2,7,3,0,0,2,26,,,,,,,,6909.0,,
2023-07,12,17,5,4,6,22,5,0,1,11,1,0,0,18,6,47,6,5,0,12,3,1,1,1,1,43,1,9,0,58,3,5,22,12,8,0,0,4,2,4,42,5,15,108,80,10,40,1,1,0,15,31,0,85,1,38,,,,,,,,816.0,,
2023-08,12,23,4,1,1,18,5,1,0,5,0,0,1,12,2,58,11,8,2,8,1,7,5,0,2,44,4,14,0,81,4,6,6,8,9,0,0,5,5,7,32,8,18,42,40,38,25,12,3,1,6,4,0,6,4,44,,,,,,,,651.0,,
2023-09,12,18,5,10,2,10,4,0,1,10,0,0,0,10,5,48,7,4,3,3,3,1,4,0,1,28,1,7,1,55,10,9,5,6,17,0,0,3,4,3,26,3,22,34,40,27,27,15,2,1,10,6,12,1,3,20,,,,,,,,547.0,,
2023-10,12,19,6,7,1,14,7,0,0,5,0,0,0,13,0,34,10,6,1,5,3,0,2,1,0,25,3,7,0,33,5,12,4,4,5,1,0,8,0,5,19,4,13,24,46,2,23,1,1,5,3,3,2,1,7,46,,,,,,,,446.0,,
2023-11,12,23,4,5,1,8,5,0,0,11,0,0,0,20,1,27,17,4,0,6,2,1,0,4,1,54,3,3,0,30,4,4,6,5,14,1,0,0,5,8,24,5,56,13,6,54,11,12,1,3,4,2,1,0,0,80,,,,,,,,549.0,,
2023-12,12,23,1,4,0,6,3,0,0,15,0,1,5,8,2,27,18,4,1,6,2,4,0,0,0,28,2,2,0,21,4,6,18,2,4,0,0,4,1,7,11,3,17,4,16,7,7,0,1,3,13,13,1,0,0,15,,,,,,,,340.0,,
2024-01,12,13,6,6,1,8,2,1,0,8,0,0,0,1,3,29,24,6,1,6,1,3,3,0,1,65,1,7,0,9,3,10,8,5,7,2,0,1,0,6,29,5,8,15,19,25,11,0,0,2,7,16,0,5,0,3,,,,,,,,392.0,,
2024-02,12,19,9,9,1,16,4,0,0,8,0,1,1,36,1,31,31,8,0,4,2,0,4,1,0,68,3,4,0,22,13,4,14,5,5,0,0,0,2,3,20,19,33,7,5,59,17,3,2,0,6,8,1,1,0,6,,,,,,,,516.0,,
2024-03,12,15,4,3,0,7,3,0,4,2,0,0,1,36,0,48,29,7,0,1,3,0,2,1,0,113,0,5,1,23,9,10,6,15,14,0,0,2,1,11,13,0,17,17,21,23,25,57,1,2,16,14,1,1,0,13,,,,,,,,597.0,,
2024-04,12,17,2,4,1,18,13,1,0,9,0,0,1,8,2,37,16,6,2,3,8,1,7,0,1,95,1,7,0,31,1,7,11,19,11,0,0,1,6,8,17,8,27,20,20,48,34,67,1,3,15,15,0,4,0,27,,,,,,,,661.0,,
2024-05,12,11,5,7,0,23,19,1,1,1,0,0,1,27,0,65,15,13,1,5,2,2,4,0,1,77,4,17,0,65,8,12,6,16,3,0,0,1,0,3,34,4,5,121,124,20,51,47,9,4,7,10,1,1,5,57,,,,,,,,916.0,,
2024-06,12,15,7,17,0,16,11,0,1,21,1,0,0,18,2,53,20,7,0,7,4,2,6,0,0,78,4,7,1,48,1,8,3,30,9,0,0,1,1,6,40,5,22,123,104,11,62,19,3,1,7,13,1,0,7,48,,,,,,,,871.0,,
2024-07,12,19,5,7,2,21,9,2,3,7,1,1,0,21,5,87,36,3,3,6,9,0,5,1,1,76,2,8,0,71,9,7,15,13,9,0,0,1,1,5,42,4,18,151,109,16,47,17,4,1,9,19,0,5,5,40,,,,,,,,958.0,,
2024-08,12,26,2,11,0,27,10,0,2,10,1,0,0,11,1,62,22,8,5,6,1,0,0,5,1,24,3,4,0,68,4,7,8,15,17,0,0,9,1,4,17,1,40,40,54,83,34,65,5,0,4,2,1,0,4,23,,,,,,,,748.0,,
2024-09,12,20,3,1,0,16,6,0,3,22,0,0,0,33,4,69,20,4,6,4,2,5,6,7,1,54,4,10,0,59,5,11,8,16,9,1,2,0,1,7,34,1,53,35,62,7,32,18,2,1,5,5,3,0,2,22,,,,,,,,701.0,,
2024-10,12,18,5,1,0,18,7,1,0,9,1,1,0,23,3,60,25,3,4,0,4,3,1,2,0,33,1,13,0,48,4,4,6,17,5,0,0,3,0,2,11,4,25,26,34,7,24,50,0,2,12,1,8,0,0,35,,,,,,,,564.0,,
2024-11,12,18,9,4,0,13,6,0,0,4,0,0,8,14,2,39,20,8,1,6,3,1,1,1,2,38,3,9,0,22,3,4,5,7,7,0,0,1,5,11,46,3,17,23,28,11,18,42,1,3,8,4,1,1,0,66,,,,,,,,547.0,,
2024-12,12,11,10,2,0,13,3,1,1,37,0,0,2,5,3,34,19,9,2,14,5,2,2,10,2,67,11,10,0,17,1,3,1,7,8,1,0,9,3,4,14,2,24,4,18,36,7,11,0,2,28,16,2,2,0,28,,,,,,,,523.0,,
2025-01,12,23,3,5,0,17,4,2,0,44,1,1,0,23,0,39,9,2,2,7,3,5,1,7,3,84,2,9,0,12,1,4,8,18,3,0,0,1,0,4,33,4,22,2,5,8,11,34,0,0,126,15,4,8,0,0,,,,,,,,619.0,,
2025-02,12,24,3,0,0,10,4,0,1,29,2,1,0,7,3,26,15,5,1,4,3,1,1,2,0,96,3,7,0,13,0,2,4,10,5,0,0,5,0,7,27,0,214,2,3,1,15,8,1,0,30,2,1,3,0,2,,,,,,,,603.0,,
2025-03,12,17,10,14,0,20,3,0,3,6,0,1,0,19,5,22,19,8,1,2,6,2,1,2,0,76,0,8,0,17,5,2,2,9,9,0,1,1,2,5,35,1,54,14,19,27,17,1,1,2,16,6,0,5,0,9,,,,,,,,505.0,,
2025-04,12,21,2,8,0,18,5,1,0,9,0,0,0,14,1,46,26,4,1,2,3,0,2,2,2,149,4,4,0,23,5,4,4,8,8,1,0,3,1,4,21,1,26,30,32,40,25,2,2,1,11,6,0,1,0,23,,,,,,,,606.0,,
2025-05,12,19,8,2,1,13,12,0,2,7,1,0,0,14,2,38,5,5,3,10,2,2,1,1,1,53,3,8,0,39,2,1,6,3,9,0,0,2,3,2,17,6,42,117,128,64,37,3,2,0,12,1,0,0,3,52,,,,,,,,764.0,,
2025-06,12,19,5,6,1,30,7,1,0,5,0,0,0,16,1,60,8,14,0,12,9,1,3,0,0,110,3,11,0,49,10,10,5,12,7,0,0,1,1,6,12,7,41,79,76,31,50,0,2,3,41,10,0,3,5,45,,,,,,,,828.0,,
2025-07,12,30,2,10,1,24,7,0,1,12,0,0,0,27,3,91,8,19,2,16,3,6,0,1,0,127,6,3,1,57,5,9,16,21,20,0,0,1,1,5,49,4,30,129,74,22,52,9,1,1,16,8,1,3,4,60,,,,,,,,998.0,,
2025-08,12,26,7,12,0,20,7,0,0,16,0,0,0,14,7,57,10,7,4,6,8,3,2,1,1,50,5,12,2,58,11,8,3,6,12,0,0,2,0,6,31,2,18,78,59,10,38,0,0,0,37,8,0,4,14,46,,,,,,,,728.0,,
2025-09,12,29,1,2,1,25,10,1,0,13,1,0,2,17,1,40,20,6,1,6,8,2,5,1,0,26,5,17,1,58,4,6,6,8,9,0,0,2,2,5,11,3,20,30,34,25,26,13,1,3,56,11,5,0,12,27,,,,,,,,618.0,,
2025-10,12,22,4,5,2,30,2,0,3,12,0,0,0,36,4,45,19,7,0,3,4,4,4,3,1,28,4,13,0,27,2,5,6,9,6,1,0,2,0,5,33,5,29,38,46,12,37,13,1,3,31,22,1,0,0,36,,,,,,,,625.0,,
2025-11,12,13,0,3,0,40,1,0,0,8,1,1,0,11,0,44,5,4,5,5,2,5,4,0,1,34,5,18,0,18,2,2,2,3,6,0,0,0,1,13,16,4,19,14,19,6,20,22,0,6,24,5,0,0,0,94,,,,,,,,506.0,,
2025-12,12,22,2,1,0,16,3,1,0,15,1,1,0,14,1,24,8,4,0,3,4,10,3,1,0,24,4,18,1,7,4,1,3,2,4,0,0,1,2,11,22,2,16,8,11,0,5,22,0,1,15,2,0,0,0,14,,,,,,,,334.0,,
2019-01,13,2,14,9,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,3,0,0,0,1,58,6,0,0,0,1,0,14,0,0,0,0,0,2,3,0,0,33,0,0,0,0,0,,,,,,,,,162.0,
2019-02,13,0,13,5,2,5,3,0,0,4,0,2,0,0,0,14,0,1,0,0,1,0,0,0,0,80,0,0,0,0,0,4,6,7,2,0,0,1,0,0,35,1,3,0,0,1,9,7,0,0,41,2,1,0,0,0,,,,,,,,,250.0,
2019-03,13,19,9,19,3,8,1,0,1,13,0,0,1,2,1,16,5,1,0,4,1,1,1,1,1,123,5,1,0,4,2,4,7,4,10,0,2,1,1,7,27,4,9,3,9,2,10,11,1,3,46,9,0,0,0,1,,,,,,,,,414.0,
2019-04,13,22,10,19,1,7,8,1,0,11,1,1,2,8,3,32,9,1,1,1,0,0,3,0,0,44,5,4,3,13,3,5,10,7,15,0,0,3,1,4,51,4,7,6,6,3,9,14,2,0,16,13,0,1,0,10,,,,,,,,,400.0,
2019-05,13,8,25,25,2,8,5,0,1,5,0,0,0,18,5,30,15,4,4,2,6,3,6,12,1,88,3,7,4,33,8,8,25,12,7,0,1,2,2,3,81,1,11,22,17,10,12,23,0,1,6,19,0,3,3,8,,,,,,,,,605.0,
2019-06,13,12,19,11,2,6,7,2,3,3,0,2,0,6,1,21,52,8,3,3,3,13,12,1,0,93,0,12,6,21,8,6,13,15,25,0,0,3,4,2,59,4,26,22,19,6,12,38,0,1,7,9,0,1,5,15,,,,,,,,,622.0,
2019-07,13,16,18,4,1,13,7,1,1,10,0,0,3,35,2,35,47,4,1,6,2,0,3,1,0,81,1,8,2,24,6,3,11,6,5,0,0,2,4,2,34,3,45,37,12,8,13,49,0,2,70,4,0,1,7,15,,,,,,,,,665.0,
2019-08,13,22,17,14,1,5,8,0,0,15,0,1,2,11,3,34,85,7,1,2,4,3,3,1,0,51,8,4,2,39,10,9,12,6,23,0,0,1,4,0,86,4,28,14,3,9,19,43,2,0,73,7,0,1,5,10,,,,,,,,,712.0,
2019-09,13,11,14,18,4,10,4,0,0,8,1,0,1,8,3,24,49,4,0,0,1,1,3,3,1,59,1,4,1,24,9,7,10,7,20,0,0,0,5,1,67,1,18,14,14,6,17,35,1,1,56,5,6,1,9,6,,,,,,,,,573.0,
2019-10,13,6,24,21,1,6,10,3,0,11,0,0,0,27,5,27,37,3,3,1,3,1,1,0,0,49,3,2,2,18,5,2,7,3,9,0,0,0,3,0,36,4,18,12,18,1,11,27,2,1,24,9,0,2,0,10,,,,,,,,,468.0,
2019-11,13,17,21,7,1,8,4,1,1,4,0,0,1,10,8,21,60,2,1,0,0,1,0,0,0,26,0,8,2,6,3,1,4,1,31,0,0,1,4,6,54,1,8,10,11,0,7,10,0,2,18,6,0,1,0,29,,,,,,,,,418.0,
2019-12,13,9,9,7,1,4,3,1,0,4,0,0,10,8,6,19,71,3,2,6,4,0,4,0,0,56,1,23,0,8,6,6,2,2,16,0,0,0,0,2,53,1,9,1,1,1,5,16,1,0,7,4,0,2,0,12,,,,,,,,,406.0,
2020-01,13,16,16,5,0,8,10,3,0,2,0,2,15,4,11,20,113,3,0,6,2,2,1,0,1,65,4,2,1,7,3,0,4,7,11,0,0,4,5,0,88,5,19,6,1,1,1,6,0,2,5,4,0,4,0,2,,,,,,,,,497.0,
2020-02,13,13,6,3,0,5,2,1,2,4,0,0,3,12,2,17,28,1,0,0,2,0,0,0,1,48,1,1,1,5,2,1,3,2,12,0,0,5,4,0,12,2,18,3,3,6,2,4,0,0,2,0,0,1,0,0,,,,,,,,,240.0,
2020-03,13,19,12,3,0,2,6,2,6,1,0,1,2,8,1,10,78,1,1,0,8,0,3,0,0,53,3,13,2,12,11,0,8,3,14,1,0,0,4,5,28,1,14,5,2,2,3,17,1,3,4,6,1,5,0,4,,,,,,,,,389.0,
2020-04,13,5,6,6,0,9,2,3,15,4,0,0,1,10,2,22,58,2,0,8,0,1,0,0,1,30,1,21,1,17,13,1,6,4,7,0,0,4,2,2,14,0,24,11,3,4,14,40,0,2,2,7,0,2,0,3,,,,,,,,,390.0,
2020-05,13,13,8,5,1,10,11,0,5,6,0,0,6,18,4,24,44,8,2,6,1,1,5,0,1,26,1,12,1,29,5,8,22,9,28,0,2,6,3,3,46,1,27,13,3,6,15,27,2,1,1,25,0,11,1,18,,,,,,,,,531.0,
2020-06,13,24,9,9,1,8,4,2,3,12,0,0,3,15,2,31,15,4,0,5,0,0,12,0,2,29,4,21,2,26,5,2,18,7,39,1,0,0,1,12,24,4,18,35,17,5,14,36,1,7,1,6,0,4,7,17,,,,,,,,,524.0,
2020-07,13,31,13,4,2,11,5,2,12,3,0,0,1,13,2,37,27,7,0,5,4,2,4,0,0,35,7,5,3,44,8,6,6,7,14,2,0,2,1,3,30,0,29,19,13,7,14,48,1,2,3,8,0,1,5,15,,,,,,,,,523.0,
2020-08,13,27,8,4,0,8,12,4,5,22,0,0,0,9,6,26,56,6,0,7,5,4,3,4,0,26,3,4,2,26,23,3,7,11,9,0,4,3,2,1,38,3,56,143,123,9,30,44,0,1,6,6,0,1,5,9,,,,,,,,,814.0,
2020-09,13,17,12,3,0,10,14,2,9,26,0,0,0,12,6,43,46,3,4,2,2,1,4,0,1,7,5,8,2,38,7,1,7,2,37,0,1,2,4,3,43,3,12,19,18,6,15,63,0,0,12,4,0,0,0,10,,,,,,,,,546.0,
2020-10,13,20,7,6,3,9,14,4,10,23,2,1,1,10,7,29,12,6,0,3,3,3,1,1,0,11,3,11,1,25,5,0,5,7,39,0,0,1,1,5,47,1,13,18,6,5,8,14,1,3,2,5,0,0,0,7,,,,,,,,,419.0,
2020-11,13,16,6,3,0,8,10,1,14,11,0,0,1,11,4,20,42,5,1,1,0,3,1,0,0,6,6,11,1,17,11,3,4,1,11,0,0,1,4,3,26,6,5,10,10,1,6,16,0,3,4,2,0,2,0,44,,,,,,,,,372.0,
2020-12,13,12,5,2,0,11,5,1,6,8,3,0,1,3,4,13,122,1,0,6,3,0,1,1,0,2,1,3,1,11,6,0,2,5,27,1,1,3,4,2,20,1,8,6,1,3,5,3,0,0,1,3,0,1,0,4,,,,,,,,,333.0,
2021-01,13,18,6,6,1,12,6,2,6,2,0,0,1,4,1,17,67,5,0,2,1,1,6,0,0,62,6,3,0,5,4,1,3,10,17,0,1,1,1,0,13,5,20,1,2,2,2,4,1,0,0,2,0,0,0,0,,,,,,,,,330.0,
2021-02,13,19,2,3,1,5,6,3,5,4,0,0,9,1,0,11,13,3,1,15,1,6,0,3,0,9,6,2,0,1,6,0,3,0,4,0,0,0,1,0,14,2,16,0,2,1,2,6,1,1,2,2,0,1,0,0,,,,,,,,,193.0,
2021-03,13,25,2,18,4,15,13,2,1,7,0,0,0,16,7,30,35,2,0,2,3,1,1,0,0,39,13,2,1,22,26,4,2,5,5,0,1,3,1,2,12,1,28,10,11,0,9,16,0,0,6,0,0,0,0,5,,,,,,,,,408.0,
2021-04,13,23,8,5,0,14,8,1,0,6,2,0,1,8,3,18,72,6,0,2,3,0,0,1,0,35,2,2,0,29,20,4,1,10,19,0,0,5,1,9,16,1,14,10,3,9,11,11,1,0,4,1,1,1,0,11,,,,,,,,,412.0,
